,Trust_Score,Kms_Driven,Year,RegState_Codes,Brand_Codes,Fuel_Codes,Trans_Codes,Model_Name,Price
1406,7.5,56952,2011,0,18,0,0,C-Class,14.218810657465049
1407,7.5,23652,2013,0,1,0,0,3,14.631545058462345
1408,6.9,25441,2013,0,29,0,0,XC60,14.929586991341045
1409,7.1,25414,2013,0,1,0,0,3,14.570560601865289
1410,6.9,25414,2013,0,18,0,0,S-Class,15.424948470398375
1411,8.0,32541,2013,0,18,0,0,E-Class,14.669656488133835
1412,5.9,35345,2012,0,1,0,0,3,14.151982794585487
1413,7.9,29000,2017,0,11,0,0,Range,16.308716010566968
1414,7.1,36525,2017,0,1,0,0,3,15.137297064143048
1415,7.5,23652,2014,0,1,0,0,3,14.737794892264606
1416,7.7,20987,2017,0,10,0,0,Compass,14.359108456012184
1417,7.0,23652,2017,0,1,0,0,5,15.357964294416842
1418,7.1,23652,2017,0,18,0,0,E-Class,15.387068809632243
1419,7.2,25414,2014,0,1,0,0,5,15.066340230274887
1420,7.2,25414,2014,0,1,0,0,X1,14.43753009002141
1421,7.1,25414,2014,0,1,0,0,5,15.064342381051418
1422,7.3,23452,2013,0,6,2,0,EcoSport,13.40361280468557
1423,7.2,36525,2015,0,18,0,0,GLA,14.770956231598051
1424,7.0,36525,2013,0,8,2,0,Sonata,13.81953544721955
1425,7.7,32000,2012,0,11,0,0,Range,14.73180128983843
1426,7.5,65256,2012,0,18,0,0,C-Class,14.127636675530725
1427,7.5,69589,2012,0,18,0,0,C-Class,14.36494613148247
1428,7.2,23652,2012,0,9,0,0,XF,14.77726937056557
1429,6.2,33000,2015,0,18,0,0,M-Class,15.38412647587812
1430,8.1,30000,2015,0,0,0,0,Q7,15.615981967794351
1431,7.2,34555,2015,0,18,0,0,B-Class,14.550553716118136
1432,6.6,45896,2012,0,1,2,0,M3,15.469662911509658
1433,7.9,60000,2016,0,0,0,0,Q3,14.978661367769956
1434,7.2,36525,2014,0,9,0,0,XF,14.867649496575302
1435,7.1,25441,2014,0,29,0,0,XC60,14.994513493767965
1436,7.1,36524,2014,0,18,2,0,A-Class,14.251015258864548
1437,8.2,58000,2012,0,18,0,0,M-Class,15.13409818445423
1438,5.4,45865,2016,0,18,0,0,GLE,15.724074806734414
1439,7.2,25414,2016,0,9,0,0,XF,15.022801451339152
1440,7.0,19856,2014,0,1,0,0,X1,14.581188145547593
1441,7.1,23652,2014,0,18,2,0,B-Class,14.48326044020117
1442,7.2,25698,2012,0,1,0,0,3,14.401064175916309
1443,6.6,36525,2016,0,1,0,0,X3,15.130026116922204
1444,6.9,26524,2014,0,18,0,0,M-Class,16.10377946159918
1445,7.0,36525,2013,0,18,0,0,C-Class,15.188868857870887
1446,7.2,23652,2011,0,0,0,0,A6,15.093548269230924
1447,8.2,40000,2014,0,18,0,0,C-Class,14.430696197054507
1448,6.0,37872,2012,0,1,0,0,X1,14.506154608306101
1449,6.3,55000,2011,0,28,2,0,Vento,12.911642346088676
1450,7.1,47859,2013,0,1,0,0,X1,14.429025071772413
1451,7.2,36552,2017,0,8,0,0,Verna,13.946943124593622
1452,8.2,29854,2015,0,8,0,0,Verna,13.432523905692488
1453,6.0,46356,2012,0,8,2,0,i20,13.081541382884074
1454,8.5,35000,1999,0,16,2,0,Zen,10.596634733096073
1455,6.4,59971,2015,0,0,0,0,A4,14.95781240575648
1456,6.3,46619,2015,0,6,2,0,Aspire,13.128305686859958
1457,6.6,23652,2013,0,13,0,0,XUV500,14.112389211925011
1458,6.6,51000,2015,0,18,0,0,A,14.369395671190711
1459,7.0,36525,2007,0,18,2,0,C-Class,14.4978945223693
1460,8.1,8954,2017,0,13,1,0,e2o,13.262125319779487
1461,7.1,23652,2016,0,7,2,0,Brio,13.097182995874027
1462,8.4,12000,2017,0,17,0,0,Levante,16.012735135300492
1463,7.2,36525,2009,0,1,0,0,3,14.245333263201804
1464,7.2,41256,2013,0,28,0,0,Passat,13.737947855866484
1465,8.7,70000,2013,0,0,0,0,A6,14.880221294956703
1466,6.6,13311,2010,0,16,2,0,Baleno,13.415032991367148
1467,7.1,25414,2014,0,18,0,0,M-Class,15.103636533498525
1468,7.1,23652,2014,0,18,2,0,S-Class,15.422141534637529
1469,7.4,41142,2013,0,19,0,0,Cooper,14.699375614039196
1470,7.1,23652,2009,0,18,0,0,E-Class,14.284637553078566
1471,7.0,36525,2010,0,18,2,0,S-Class,15.193242112673587
1472,7.2,22265,2012,0,1,0,0,3,14.99350533641004
1473,6.8,23365,2011,0,1,0,0,5,14.830229150077109
1474,6.8,23652,2014,0,1,0,0,3,14.45714810494756
1475,7.1,75855,2008,0,8,2,0,i10,12.163979009483112
1476,6.7,56785,2011,0,8,0,0,Verna,13.5756060737078
1477,6.6,82744,2011,0,16,2,0,A-star,12.221483289229607
1478,6.8,24784,2017,0,18,0,0,E-Class,15.298392010562393
1479,6.9,36585,2015,0,0,2,0,A4,14.836689814125851
1480,7.1,68710,2013,0,25,0,0,Laura,13.347691740278648
1481,7.5,31026,2016,0,29,0,0,S60,14.733248242497341
1482,7.2,23652,2016,0,13,0,0,XUV500,14.155694469219519
1483,7.0,17000,2015,0,16,2,0,Celerio,12.948009990259552
1484,6.8,53000,2010,0,8,2,0,i10,12.54966234992025
1485,7.2,43000,2014,0,8,2,0,Xcent,12.911464552506557
1486,6.9,23652,2012,0,1,0,0,X1,14.259192028880875
1487,5.4,23000,2015,0,16,2,0,Swift,13.321214236149494
1488,6.9,41562,2015,0,11,0,0,Discovery,15.33575478663584
1489,5.5,31000,2014,0,18,0,0,E-Class,15.096444403426338
1490,7.5,36525,2013,0,18,0,0,M-Class,14.508657738524219
1491,7.6,23652,2013,0,0,2,0,A6,14.881400254882667
1492,8.5,12000,2014,0,0,2,0,A6,14.845129975145433
1493,6.9,45552,2015,0,0,0,0,A3,14.693893378583521
1494,7.2,63525,2010,0,22,0,0,Cayenne,15.268048314222808
1495,7.4,63652,2012,0,22,0,0,Cayenne,15.26222340200838
1496,7.0,36525,2017,0,1,0,0,3,15.281117129240116
1497,5.9,14327,2014,0,16,2,0,ALTO,12.577636201962656
1498,7.3,23652,2016,0,18,0,0,E-Class,15.22414085445193
1499,7.3,23652,2013,0,18,0,0,E-Class,14.838765478924369
1500,7.3,23652,2011,0,0,2,0,A4,14.135121437510076
1501,7.0,21452,2010,0,18,0,0,S-Class,14.585554888730476
1502,7.0,69985,2013,0,9,0,0,XF,14.787674500380533
1503,7.2,35625,2011,0,1,0,0,3,14.217514349287693
1504,7.5,23652,2012,0,1,0,0,X6,15.0788202847894
1505,7.1,46555,2012,0,18,0,0,GL,15.094968870919027
1506,6.7,3945,2008,0,0,0,0,Q7,14.60169306007217
1507,6.6,58954,2007,0,1,0,0,3,13.811174169407128
1508,7.3,45654,2016,0,29,0,0,XC60,15.367749349847566
1509,8.0,12000,2012,0,0,0,0,A6,14.690979295318174
1510,6.8,23652,2017,0,13,0,0,XUV500,14.397978659907132
1511,7.0,23652,2011,0,18,0,0,E-Class,14.569481869849074
1512,6.4,23652,2017,0,27,0,0,Fortuner,14.939884805966859
1513,6.9,23652,2016,0,28,2,0,Beetle,14.718230826204627
1514,6.8,23562,2012,0,0,0,0,A4,14.400118286509267
1515,6.6,47446,2013,0,8,2,0,Grand,12.611537753638338
1516,6.7,23652,2012,0,0,0,0,Q3,14.53014032644502
1517,7.5,25414,2013,0,1,0,0,1,14.325631733664979
1518,7.0,25625,2008,0,1,2,0,7,14.923240157353277
1519,7.2,35252,2017,0,13,0,0,XUV500,14.297895965637899
1520,7.0,23652,2016,0,1,0,0,3,15.008706398870466
1521,6.6,23652,2010,0,18,0,0,C-Class,14.301103908549308
1522,7.9,38000,2013,0,16,2,0,Swift,13.057077910705699
1523,8.3,40000,2012,0,16,2,0,A-star,12.47189247112482
1524,5.5,75302,2009,0,25,0,0,SKODA,14.000744536205264
1525,6.5,35563,2009,0,13,0,0,Scorpio,13.17115354157376
1526,5.6,36445,2013,0,16,2,0,Swift,12.994530005894443
1527,6.6,87647,2001,0,16,2,0,Zen,11.289781913656018
1528,5.9,103027,2008,0,16,2,0,Swift,12.611537753638338
1529,6.3,18652,2017,0,26,2,0,Tiago,13.09437534086416
1530,6.9,23652,2017,0,7,2,0,Jazz,13.450871124369593
1531,7.2,48958,2012,0,8,2,0,Sonata,13.772100843182098
1532,6.7,23652,2015,0,18,0,0,GLA,14.82338854816262
1533,6.9,56985,2007,0,7,2,0,Civic,12.834635970591627
1534,7.6,19000,2012,0,13,0,0,Bolero,13.049792684569493
1535,6.5,25414,2016,0,18,0,0,B-Class,14.806992246780942
1536,6.8,23652,2011,0,18,0,0,M-Class,15.020392149218248
1537,6.7,23652,2010,0,0,0,0,A6,14.41845126263805
1538,6.7,23652,2016,0,1,0,0,5,15.478786254823714
1539,7.2,28000,2010,0,7,2,0,CR-V,13.9108207377686
1540,7.1,69589,2014,0,7,2,0,CR-V,14.226750956928965
1541,6.8,23652,2013,0,18,0,0,C-Class,14.576951699163208
1542,8.5,45000,2011,0,8,2,0,i10,12.492003184943147
1543,7.4,45000,2012,0,16,2,0,Swift,12.92391243868049
1544,7.2,15000,2016,0,18,0,0,E-Class,15.205305783899542
1545,6.3,48000,2009,0,8,0,0,Verna,13.253391639810733
1546,5.9,70000,2007,0,7,2,0,City,12.487485104968359
1547,6.6,52208,2007,0,8,2,0,i10,12.460714863903755
1548,6.5,10524,2016,0,26,2,0,Nano,12.230765258120545
1549,8.8,20000,2015,0,6,2,0,EcoSport,13.633988681340885
1550,6.8,41425,2013,0,0,0,0,A6,14.901132840644108
1551,7.0,23652,2010,0,1,0,0,3,14.29369872729862
1552,5.7,72000,2010,0,16,0,0,Swift,12.971540487669746
1553,6.7,23652,2010,0,9,2,0,XF,14.710844012190025
1554,7.0,23525,2013,0,15,0,0,Rexton,13.93326603768544
1555,7.1,23652,2016,0,13,0,0,XUV500,14.25508397415032
1556,6.7,23652,2012,0,1,0,0,3,15.084423833884872
1557,6.5,75000,2009,0,13,0,0,Scorpio,13.081541382884074
1558,5.8,81000,2009,0,7,2,0,Civic,12.971540487669746
1559,7.0,23652,2013,0,11,0,0,Freelander,14.483955638388842
1560,7.0,23652,2014,0,18,0,0,M-Class,15.328655387703227
1561,7.1,87939,2007,0,7,2,0,Civic,12.760945776253664
1562,6.7,62353,2007,0,8,2,0,Santro,12.323855681186558
1563,6.2,21513,2012,0,21,2,0,Sunny,13.02456751083877
1564,7.1,23652,2014,0,1,0,0,3,14.723019240278832
1565,7.0,17055,2013,0,7,2,0,Brio,12.9916485858608
1566,6.9,21458,2016,0,13,0,0,XUV500,14.297206811269692
1567,6.7,9292,2016,0,8,2,0,Grand,13.28022146201991
1568,5.7,56752,2007,0,7,2,0,Civic,12.793859310432293
1569,8.4,18000,2014,0,0,0,0,A4,14.648419680899378
1570,6.5,23652,2017,0,16,2,0,Ciaz,13.94231940482797
1571,7.1,23665,2014,0,28,0,0,Jetta,13.909004544032227
1572,7.0,23652,2015,0,27,2,0,Camry,14.5737439221673
1573,6.8,36525,2017,0,27,0,0,Fortuner,14.987530359235869
1574,7.1,23652,2015,0,28,0,0,Jetta,14.009016007892846
1575,6.9,36525,2014,0,8,0,0,Santa,14.333420627677318
1576,6.9,59854,2012,0,8,2,0,i10,12.65628802237641
1577,6.6,23652,2010,0,0,0,0,Q5,14.587242460776446
1578,6.8,23652,2013,0,1,0,0,3,14.600686175660519
1579,6.9,23652,2016,0,27,0,0,Innova,14.418177625145816
1580,6.5,25365,2016,0,16,2,0,Baleno,13.45570357143974
1581,7.8,25000,2013,0,13,0,0,Bolero,13.102160670086809
1582,7.0,36525,2016,0,27,0,0,Innova,14.186483595247052
1583,6.9,23652,2013,0,1,0,0,3,14.627463806260344
1584,6.8,23652,2017,0,29,0,0,V90,15.639538423773702
1585,7.4,23652,2015,0,28,2,0,Vento,13.504331924034405
1586,7.1,48758,2009,0,18,2,0,E-Class,14.327580007857726
1587,7.0,23625,2010,0,1,0,0,5,14.533389374743404
1588,7.1,25414,2013,0,1,0,0,3,14.625779666808384
1589,7.2,36525,2018,0,13,0,0,XUV500,14.475484542223008
1590,6.9,56000,2009,0,8,2,0,i10,12.487949148227026
1591,6.9,40000,2008,0,7,2,0,Civic,13.002561304864054
1592,6.9,26525,2016,0,0,2,0,S5,16.140107796255123
1593,6.8,21452,2017,0,11,0,0,Range,15.542906601835709
1594,7.4,23525,2012,0,0,2,0,A4,14.232829794114213
1595,6.1,84427,2010,0,16,0,0,Swift,13.304684934198283
1596,6.6,35625,2013,0,27,0,0,Land,15.498283686910492
1597,5.8,25000,2013,0,0,0,0,A6,14.626440774180603
1598,6.9,26652,2007,0,0,0,0,Q7,14.617383435602234
1599,7.2,25141,2014,0,0,0,0,A4,14.601547719280791
1600,6.8,52414,2014,0,0,2,0,Q7,15.117093077952365
1601,8.4,91000,2013,0,0,0,0,Q7,15.099772193519014
1602,8.0,12050,2015,0,0,0,0,A6,14.956937095295796
1603,7.1,45652,2014,0,0,0,0,A6,14.913792792170401
1604,7.4,9000,2016,0,27,2,0,Innova,14.17360449465642
1605,7.1,36525,2013,0,18,0,0,E-Class,14.847029598289787
1606,7.1,23652,2010,0,18,2,0,E-Class,14.502613508914907
1607,7.2,41256,2012,0,18,2,0,E-Class,14.476821810598796
1608,6.7,42565,2010,0,7,2,0,City,12.916354682361217
1609,7.9,20000,2015,0,1,0,0,3,14.894746668393879
1610,7.4,36525,2015,0,18,0,0,B-Class,14.556285322397088
1611,6.9,23652,2015,0,18,0,0,E-Class,15.07759367293261
1612,7.1,23652,2015,0,29,0,0,V40,14.76917221626759
1613,7.5,67000,2013,0,9,0,0,XF,15.068273526459642
1614,8.0,36000,2013,0,0,0,0,A7,15.45023154277939
1615,7.6,23652,2013,0,11,0,0,Freelander,14.492168535769025
1616,7.4,36525,2013,0,18,2,0,A-Class,14.28208832564182
1617,7.2,24526,2015,0,18,0,0,C-Class,14.892779012286526
1618,7.2,56325,2006,0,0,2,0,A4,13.539981010217865
1619,7.2,23652,2013,0,1,0,0,X1,14.558002034848352
1620,8.2,13000,2014,0,28,2,0,Polo,12.676076274775909
1621,7.2,23652,2016,0,13,0,0,XUV500,13.991728525697743
1622,8.4,42000,2013,0,8,0,0,Verna,13.359804233419363
1623,6.8,72226,2012,0,16,2,0,Swift,12.975731692288214
1624,7.1,23652,2014,0,25,2,0,Octavia,13.9068501380878
1625,7.3,23652,2018,0,18,0,0,GLA,15.12263020959119
1626,7.0,23662,2017,0,28,2,0,Polo,13.519561071094065
1627,6.6,38745,2015,0,28,2,0,Vento,13.504782283510757
1628,6.5,33000,2010,0,18,2,0,C-Class,14.115615150414612
1629,7.5,32562,2013,0,18,0,0,M-Class,15.029813917878494
1630,6.8,12544,2018,0,18,0,0,GLC,15.600458548318374
1631,6.6,18716,2016,0,8,0,0,Creta,14.280797455901578
1632,6.9,25414,2015,0,21,2,0,Sunny,13.228676439245957
1633,5.4,86609,2013,0,27,2,0,Etios,13.071070083016778
1634,7.0,41255,2013,0,15,0,0,Rexton,13.883830669865903
1635,7.1,36525,2017,0,27,0,0,Innova,14.263455166171056
1636,7.8,28965,2015,0,28,0,0,Vento,13.685965495073457
1637,7.1,23652,2017,0,0,0,0,Q3,14.86413291302735
1638,9.3,44350,2012,0,0,0,0,Q5,14.827111469642754
1639,7.3,36525,2012,0,0,0,0,A6,14.764069040921811
1640,7.9,33425,2012,0,0,0,0,A4,14.21200017324358
1641,7.6,23652,2009,0,0,0,0,A4,14.152381286605566
1642,6.9,56256,2013,0,8,2,0,i20,13.110157184005486
1643,7.3,36524,2015,0,18,0,0,GLA,14.691603683680517
1644,8.3,20000,2015,0,26,2,0,Nano,12.171481200760555
1645,6.6,46545,2006,0,8,2,0,Santro,12.100712129872347
1646,6.1,62358,2012,0,28,2,0,Vento,13.205670903599321
1647,5.7,55000,2011,0,2,0,0,Cruze,13.500799813124575
1648,6.5,36525,2017,0,7,2,0,Jazz,13.503358181543062
1649,7.1,36525,2012,0,7,2,0,City,13.07840313038357
1650,6.7,23652,2011,0,1,0,0,3,14.332003492146061
1651,6.6,23000,2014,0,6,2,0,Ecosport,13.545930320876476
1652,6.9,26525,2016,0,0,0,0,A4,15.021311889514887
1653,7.1,32562,2013,0,0,0,0,A6,15.003080467349296
1654,7.2,38955,2013,0,6,2,0,EcoSport,13.393662987123493
1655,6.6,30000,2014,0,8,2,0,Grand,12.971540487669746
1656,7.2,36525,2017,0,2,0,0,Trailblazer,14.528294665818402
1657,7.2,24855,2017,0,6,0,0,Endeavour,14.918881174479626
1658,6.8,23654,2012,0,1,0,0,X1,14.225545209786809
1659,6.6,58952,2009,0,7,2,0,CR-V,13.810091903537415
1660,6.4,78669,2006,0,7,2,0,Civic,12.553202176625375
1661,7.4,15000,2010,0,8,2,0,i10,12.468436909997665
1662,7.3,25625,2013,0,1,0,0,3,14.634017332768643
1663,6.0,50000,2010,0,11,0,0,Range,15.372201488339758
1664,7.0,24588,2017,0,25,2,0,Superb,14.700845876789874
1665,9.1,58000,2010,0,25,0,0,SKODA,13.560618308335483
1666,6.7,128000,2011,0,25,0,0,Superb,13.458835614025542
1667,7.3,25414,2014,0,0,0,0,A3,14.222707498917197
1668,6.5,23652,2017,0,27,0,0,Innova,14.270159403575375
1669,8.5,70000,2007,0,7,2,0,City,12.400816722322686
1670,6.9,25625,2015,0,18,0,0,E-Class,15.075909724912705
1671,6.7,52025,2011,0,8,2,0,i20,12.850103108607957
1672,6.8,23652,2013,0,1,0,0,3,14.508657738524219
1673,7.0,23652,2015,0,1,0,0,3,14.508657738524219
1674,7.3,40000,2007,0,1,0,0,5,14.163628999219886
1675,6.3,40000,2016,0,0,0,0,Q5,15.464169183551656
1676,7.8,10000,2010,0,18,0,0,M-Class,14.914122846632385
1677,6.9,23652,2018,0,0,0,0,Q3,15.329055881026518
1678,6.4,43000,2011,0,1,0,0,3,14.151982794585487
1679,6.1,65000,2011,0,1,0,0,3,14.289257173488844
1680,7.1,49000,2011,0,22,0,0,Cayenne,15.268631913418309
1681,8.8,48000,2011,0,18,2,0,SLK,14.86259548976663
1682,7.3,22365,2011,0,18,0,0,E-Class,14.65707127810435
1683,7.7,17000,2011,0,1,0,0,5,14.626440774180603
1684,7.2,37000,2013,0,11,0,0,Range,15.176487111099874
1685,5.6,43253,2013,0,1,0,0,3,14.626440774180603
1686,6.9,41254,2013,0,18,0,0,GL,15.147545123717132
1687,6.8,23652,2013,0,18,2,0,C-Class,15.410310455502422
1688,7.3,41254,2013,0,11,0,0,Range,14.879573844026266
1689,6.9,25414,2013,0,22,2,0,Cayenne,15.421118344823022
1690,7.3,25414,2013,0,9,0,0,XF,14.740732884133894
1691,6.2,42000,2012,0,1,0,0,X1,14.272302293237779
1692,8.7,56000,2012,0,1,0,0,5,14.984829803790332
1693,6.6,13568,2016,0,18,0,0,M-Class,15.38885818035388
1694,7.9,21000,2016,0,1,0,0,3,15.10236324138389
1695,7.0,26552,2016,0,18,0,0,GLA,14.979297727749987
1696,7.3,36525,2016,0,29,0,0,V40,14.768692368422178
1697,5.3,43544,2014,0,9,0,0,XF,15.29711509888849
1698,5.7,8000,2014,0,9,0,0,XF,15.201804919084164
1699,8.2,40000,2014,0,18,0,0,M-Class,15.166488573956597
1700,8.2,42000,2014,0,18,0,0,GL,15.394489262913666
1701,8.0,36000,2014,0,18,0,0,E-Class,14.883845409568012
1702,7.5,36525,2014,0,1,0,0,3,14.4815907092363
1703,6.8,25414,2014,0,1,0,0,3,14.734231534400452
1704,6.7,41254,2014,0,1,0,0,3,14.738027069391352
1705,7.3,23562,2012,0,18,0,0,M-Class,14.923410912031569
1706,7.1,45685,2012,0,11,0,0,Range,14.728707308410378
1707,7.2,23652,2017,0,8,2,0,Creta,13.999589735903502
1708,7.3,25414,2014,0,18,0,0,M-Class,15.022839125413563
1709,7.3,25423,2014,0,18,0,0,M-Class,15.029231197394973
1710,7.2,23652,2014,0,1,0,0,3,14.735915216027857
1711,7.2,26635,2014,0,1,0,0,5,15.069329825522162
1712,6.7,23652,2011,0,28,2,0,Vento,12.957755208140727
1713,6.6,41254,2014,0,8,2,0,Grand,12.903600218149096
1714,7.0,24125,2014,0,22,2,0,Cayman,15.405194437921448
1715,7.3,25414,2014,0,29,0,0,XC60,14.753247271969423
1716,7.2,23652,2014,0,0,0,0,Q7,15.168561426702032
1717,7.3,22145,2016,0,13,0,0,XUV500,14.013422451429319
1718,6.7,70000,2009,0,7,2,0,City,12.736700896592344
1719,6.0,19600,2012,0,27,0,0,Fortuner,14.316285845876763
1720,6.7,23652,2016,0,28,0,0,Vento,14.278986050215932
1721,6.8,24522,2017,0,6,2,0,EcoSport,13.81751055663294
1722,8.4,45000,2012,0,11,0,0,Range,15.564397320286934
1723,7.5,23652,2012,0,1,0,0,X1,14.259192028880875
1724,7.1,25414,2012,0,1,0,0,X1,14.204536615603995
1725,6.1,58354,2015,0,18,0,0,C-Class,14.934835190729682
1726,5.7,30000,2015,0,0,0,0,Q7,15.615981967794351
1727,7.9,32154,2015,0,0,0,0,Q7,15.292435073725814
1728,6.8,36525,2015,0,1,0,0,5,15.15389221982977
1729,7.2,36525,2015,0,11,0,0,Range,15.054159533870411
1730,7.0,25958,2016,0,18,0,0,GL,15.580921773951722
1731,7.2,36251,2016,0,8,0,0,Creta,14.05397848888092
1732,9.0,40000,2017,0,8,0,0,Tucson,14.557447902693651
1733,7.2,23652,2011,0,1,0,0,3,14.332836011991835
1734,6.4,4060,2012,0,1,0,0,7,15.329538285593717
1735,6.7,12356,2017,0,1,0,0,3,15.074204190965252
1736,8.4,12000,2017,0,12,2,0,RX,15.65606019136176
1737,7.0,23652,2017,0,1,0,0,3,15.205653254732614
1738,7.0,23662,2017,0,9,2,0,XF,15.286288290859579
1739,5.8,42535,2009,0,0,2,0,A4,14.187074114396758
1740,7.0,23652,2011,0,1,0,0,X1,14.501581762751693
1741,6.9,48985,2013,0,8,2,0,Verna,13.20287920390873
1742,6.7,6058,2016,0,28,0,0,Ameo,13.658856747918897
1743,6.0,21055,2011,0,16,2,0,A-star,12.676076274775909
1744,5.8,60244,2007,0,16,2,0,Swift,12.676076274775909
1745,7.0,36525,2012,0,0,0,0,A6,14.722307970539571
1746,7.2,23652,2017,0,1,0,0,X1,15.14410271035575
1747,7.3,23652,2017,0,1,0,0,X1,15.12242778153635
1748,6.8,23652,2017,0,11,0,0,Discovery,15.386227808198774
1749,6.8,24585,2017,0,18,2,0,GLA,14.95757817089443
1750,7.1,24855,2017,0,1,0,0,X1,14.657296254250069
1751,6.9,24585,2017,0,11,0,0,Discovery,15.329624090493228
1752,7.4,23855,2017,0,1,0,0,3,15.21108324201236
1753,7.0,12562,2018,0,18,0,0,GLA,15.139524646183567
1754,6.4,21000,2016,0,27,0,0,Fortuner,14.851537971440763
1755,7.1,36525,2016,0,13,0,0,XUV500,14.074751488359611
1756,7.3,36525,2016,0,18,0,0,CLA,14.508657738524219
1757,7.0,47858,2011,0,29,0,0,XC90,14.758266768996144
1758,7.1,36525,2015,0,0,0,0,Q5,15.164699966130923
1759,6.8,63636,2015,0,29,0,0,XC90,15.257064823561818
1760,7.4,36525,2016,0,1,0,0,3,14.815686451973287
1761,7.3,23652,2013,0,1,0,0,5,14.818254544440064
1762,7.1,60019,2011,0,1,0,0,X1,14.217636764806924
1763,6.7,45625,2010,0,1,0,0,3,14.129936552266388
1764,7.0,26525,2014,0,0,0,0,A6,14.9724669091649
1765,7.0,23652,2012,0,0,0,0,A6,14.683854390021652
1766,7.1,23652,2011,0,1,0,0,7,15.26129784194731
1767,6.4,23652,2017,0,27,2,0,Corolla,14.367476589551623
1768,7.7,12000,2016,0,0,0,0,A4,15.009433026436708
1769,7.9,12000,2016,0,18,0,0,CLA,14.978661367769956
1770,7.3,23652,2012,0,1,0,0,X1,14.264179461850752
1771,7.1,21452,2016,0,1,0,0,5,15.352131295576447
1772,7.0,32562,2013,0,1,0,0,7,15.420871370309737
1773,7.1,32562,2015,0,18,0,0,GL,15.442610376612798
1774,7.5,23365,2012,0,11,0,0,Freelander,14.401626383346688
1775,7.5,23652,2013,0,1,0,0,3,14.63245156203519
1776,8.5,12000,2016,0,9,0,0,XF,15.49448703296886
1777,7.3,24525,2013,0,19,2,0,Cooper,14.520877274960045
1778,7.2,36525,2015,0,18,0,0,E-Class,14.977399008830075
1779,7.0,23652,2014,0,0,0,0,Q3,14.78878257688124
1780,7.0,26652,2012,0,29,0,0,XC90,14.886589937549466
1781,8.3,10000,2017,0,11,0,0,Range,16.012735135300492
1782,7.5,26525,2014,0,1,0,0,3,14.508657738524219
1783,7.8,10000,2014,0,0,0,0,Q7,15.176487111099874
1784,7.0,23652,2015,0,18,2,0,S-Class,15.849030666727593
1785,7.5,23652,2012,0,11,0,0,Range,14.666958509085262
1786,7.0,36256,2013,0,1,0,0,5,14.82295520797741
1787,7.3,36525,2012,0,0,0,0,A4,14.289240984067634
1788,6.9,36525,2017,0,18,0,0,GLA,15.041947738106312
1789,7.0,36525,2012,0,1,0,0,3,14.331983803847622
1790,7.6,23652,2011,0,1,0,0,X6,14.955844915963748
1791,7.2,23652,2013,0,0,0,0,Q3,14.679991230371854
1792,7.0,23652,2011,0,1,0,0,X5,14.79315863138548
1793,7.0,45452,2013,0,0,0,0,A6,14.815856367946202
1794,7.0,45885,2012,0,18,0,0,M-Class,15.069798363304807
1795,7.3,39589,2015,0,18,0,0,C-Class,14.41013214481278
1796,7.0,21458,2013,0,0,0,0,A6,14.81160384560088
1797,7.3,45655,2015,0,1,0,0,3,14.680295762404723
1798,8.4,12000,2015,0,18,0,0,CLA,14.808762330974558
1799,6.0,3856,2018,0,8,0,0,Elantra,14.607688261987173
1800,7.8,18000,2016,0,18,0,0,GLA,15.002694311607218
1801,7.0,25625,2010,0,18,2,0,S-Class,14.803086997433242
1802,6.8,26525,2012,0,18,0,0,E-Class,14.612997483372748
1803,7.0,36525,2012,0,1,0,0,3,14.501481047573126
1804,6.6,23652,2010,0,1,0,0,5,14.395480641727097
1805,7.3,24145,2012,0,1,2,0,5,16.10377946159918
1806,6.7,23652,2009,0,18,0,0,E-Class,15.416308250974328
1807,7.0,23652,2011,0,1,0,0,X1,14.501526874237051
1808,6.9,32214,2012,0,0,0,0,Q7,15.38195098621556
1809,7.1,52541,2014,0,1,0,0,3,14.744381032044828
1810,7.5,53652,2010,0,18,0,0,E-Class,14.456620483255861
1811,6.9,36525,2010,0,1,0,0,6,15.16218766731984
1812,7.4,26252,2013,0,18,0,0,C-Class,14.508657738524219
1813,6.7,22365,2012,0,1,0,0,3,14.579068670754271
1814,6.6,41254,2012,0,27,2,0,Camry,14.284630672025388
1815,7.7,59870,2012,0,2,0,0,Cruze,13.147682135388168
1816,6.9,25784,2018,0,27,0,0,Innova,14.34779038559918
1817,7.2,19858,2018,0,13,0,0,XUV500,14.291652807269402
1818,7.0,23652,2017,0,18,0,0,C-Class,15.130171421353372
1819,7.0,25414,2016,0,25,0,0,Rapid,13.665337457071187
1820,7.7,23652,2016,0,13,0,0,XUV500,14.155694469219519
1821,7.3,21452,2016,0,13,0,0,XUV500,14.072481071505775
1822,7.5,59000,2008,0,7,2,0,Accord,13.38472764187182
1823,6.9,23652,2014,0,0,0,0,A4,14.624447678172558
1824,6.7,23652,2014,0,0,0,0,A6,15.111210950451794
1825,8.8,35000,2014,0,0,0,0,Q3,14.626440774180603
1826,6.9,25625,2012,0,1,0,0,5,15.75551544810615
1827,6.9,23652,2006,0,1,0,0,7,14.583201508561391
1828,7.0,23652,2011,0,0,0,0,Q7,15.030300149344933
1829,7.5,89450,2011,0,7,2,0,Accord,13.526494262499357
1830,7.3,45685,2015,0,18,0,0,M-Class,15.289187393875153
